score	frequency	target
-83232	1	mPanTro3
-83224	1	mPanTro3
-83218	1	mPanTro3
-83217	2	mPanTro3
-83208	2	mPanTro3
-83206	1	mPanTro3
-83202	1	mPanTro3
-83201	1	mPanTro3
-83200	1	mPanTro3
-83199	1	mPanTro3
-83197	1	mPanTro3
-83188	2	mPanTro3
-83185	1	mPanTro3
-83175	1	mPanTro3
-83173	1	mPanTro3
-83172	1	mPanTro3
-83171	1	mPanTro3
-83160	1	mPanTro3
-83158	1	mPanTro3
-83155	1	mPanTro3
-83153	1	mPanTro3
-83138	1	mPanTro3
-83135	1	mPanTro3
-83131	1	mPanTro3
-83130	1	mPanTro3
-83122	1	mPanTro3
-83118	1	mPanTro3
-83117	1	mPanTro3
-83111	1	mPanTro3
-83099	1	mPanTro3
-83096	1	mPanTro3
-83093	2	mPanTro3
-83092	1	mPanTro3
-83087	2	mPanTro3
-83084	1	mPanTro3
-83083	1	mPanTro3
-83068	1	mPanTro3
-83067	1	mPanTro3
-83052	1	mPanTro3
-83045	1	mPanTro3
-83040	1	mPanTro3
-83036	2	mPanTro3
-83032	1	mPanTro3
-83027	2	mPanTro3
-83016	3	mPanTro3
-83014	1	mPanTro3
-83013	1	mPanTro3
-83009	1	mPanTro3
-83000	1	mPanTro3
-82998	1	mPanTro3
-82995	1	mPanTro3
-82992	2	mPanTro3
-82990	1	mPanTro3
-82987	1	mPanTro3
-82979	1	mPanTro3
-82974	1	mPanTro3
-82962	1	mPanTro3
-82958	3	mPanTro3
-82943	2	mPanTro3
-82941	1	mPanTro3
-82937	1	mPanTro3
-82928	1	mPanTro3
-82919	1	mPanTro3
-82915	1	mPanTro3
-82910	1	mPanTro3
-82909	1	mPanTro3
-82906	1	mPanTro3
-82901	1	mPanTro3
-82899	1	mPanTro3
-82895	1	mPanTro3
-82876	1	mPanTro3
-82872	1	mPanTro3
-82866	1	mPanTro3
-82865	1	mPanTro3
-82857	1	mPanTro3
-82856	1	mPanTro3
-82849	1	mPanTro3
-82831	2	mPanTro3
-82823	1	mPanTro3
-82818	1	mPanTro3
-82812	1	mPanTro3
-82809	1	mPanTro3
-82799	1	mPanTro3
-82795	1	mPanTro3
-82791	1	mPanTro3
-82786	1	mPanTro3
-82784	1	mPanTro3
-82778	1	mPanTro3
-82777	1	mPanTro3
-82771	2	mPanTro3
-82755	1	mPanTro3
-82740	2	mPanTro3
-82733	1	mPanTro3
-82729	1	mPanTro3
-82719	1	mPanTro3
-82709	1	mPanTro3
-82698	2	mPanTro3
-82694	1	mPanTro3
-82680	1	mPanTro3
-82677	1	mPanTro3
-82674	1	mPanTro3
-82665	2	mPanTro3
-82660	1	mPanTro3
-82657	2	mPanTro3
-82653	1	mPanTro3
-82651	1	mPanTro3
-82640	1	mPanTro3
-82627	1	mPanTro3
-82626	1	mPanTro3
-82621	1	mPanTro3
-82619	1	mPanTro3
-82618	1	mPanTro3
-82617	1	mPanTro3
-82614	1	mPanTro3
-82607	1	mPanTro3
-82587	1	mPanTro3
-82582	1	mPanTro3
-82581	1	mPanTro3
-82577	1	mPanTro3
-82567	1	mPanTro3
-82564	1	mPanTro3
-82556	1	mPanTro3
-82544	1	mPanTro3
-82538	1	mPanTro3
-82535	1	mPanTro3
-82522	2	mPanTro3
-82516	1	mPanTro3
-82484	1	mPanTro3
-82481	1	mPanTro3
-82480	2	mPanTro3
-82479	1	mPanTro3
-82475	1	mPanTro3
-82471	1	mPanTro3
-82459	1	mPanTro3
-82455	1	mPanTro3
-82451	1	mPanTro3
-82449	1	mPanTro3
-82445	1	mPanTro3
-82441	1	mPanTro3
-82436	1	mPanTro3
-82435	1	mPanTro3
-82432	1	mPanTro3
-82429	2	mPanTro3
-82421	1	mPanTro3
-82420	1	mPanTro3
-82417	2	mPanTro3
-82414	2	mPanTro3
-82413	1	mPanTro3
-82411	1	mPanTro3
-82409	2	mPanTro3
-82404	1	mPanTro3
-82403	1	mPanTro3
-82398	1	mPanTro3
-82388	1	mPanTro3
-82383	1	mPanTro3
-82381	1	mPanTro3
-82372	2	mPanTro3
-82370	1	mPanTro3
-82365	1	mPanTro3
-82363	1	mPanTro3
-82360	1	mPanTro3
-82356	1	mPanTro3
-82346	1	mPanTro3
-82344	1	mPanTro3
-82321	2	mPanTro3
-82313	1	mPanTro3
-82309	1	mPanTro3
-82304	2	mPanTro3
-82292	1	mPanTro3
-82284	1	mPanTro3
-82282	1	mPanTro3
-82281	1	mPanTro3
-82271	1	mPanTro3
-82269	1	mPanTro3
-82266	1	mPanTro3
-82263	1	mPanTro3
-82262	1	mPanTro3
-82261	1	mPanTro3
-82259	1	mPanTro3
-82254	1	mPanTro3
-82251	1	mPanTro3
-82241	1	mPanTro3
-82237	1	mPanTro3
-82225	1	mPanTro3
-82221	1	mPanTro3
-82218	1	mPanTro3
-82217	1	mPanTro3
-82210	1	mPanTro3
-82207	1	mPanTro3
-82198	2	mPanTro3
-82195	2	mPanTro3
-82193	1	mPanTro3
-82192	2	mPanTro3
-82191	1	mPanTro3
-82183	1	mPanTro3
-82176	1	mPanTro3
-82170	1	mPanTro3
-82156	2	mPanTro3
-82152	1	mPanTro3
-82145	1	mPanTro3
-82137	2	mPanTro3
-82129	1	mPanTro3
-82128	1	mPanTro3
-82113	1	mPanTro3
-82110	1	mPanTro3
-82107	2	mPanTro3
-82103	1	mPanTro3
-82096	1	mPanTro3
-82085	2	mPanTro3
-82083	1	mPanTro3
-82080	1	mPanTro3
-82076	2	mPanTro3
-82073	1	mPanTro3
-82071	1	mPanTro3
-82065	1	mPanTro3
-82060	1	mPanTro3
-82058	1	mPanTro3
-82052	1	mPanTro3
-82051	1	mPanTro3
-82050	1	mPanTro3
-82041	1	mPanTro3
-82039	1	mPanTro3
-82038	1	mPanTro3
-82035	2	mPanTro3
-82029	1	mPanTro3
-82013	1	mPanTro3
-82012	1	mPanTro3
-82010	1	mPanTro3
-82009	1	mPanTro3
-82007	1	mPanTro3
-82006	1	mPanTro3
-81995	1	mPanTro3
-81993	1	mPanTro3
-81986	1	mPanTro3
-81979	1	mPanTro3
-81971	1	mPanTro3
-81970	1	mPanTro3
-81967	1	mPanTro3
-81966	1	mPanTro3
-81957	1	mPanTro3
-81955	1	mPanTro3
-81952	1	mPanTro3
-81948	1	mPanTro3
-81937	1	mPanTro3
-81935	1	mPanTro3
-81933	1	mPanTro3
-81924	2	mPanTro3
-81921	1	mPanTro3
-81918	1	mPanTro3
-81917	1	mPanTro3
-81915	1	mPanTro3
-81912	1	mPanTro3
-81904	1	mPanTro3
-81892	1	mPanTro3
-81890	1	mPanTro3
-81889	1	mPanTro3
-81883	1	mPanTro3
-81880	1	mPanTro3
-81874	1	mPanTro3
-81870	1	mPanTro3
-81868	1	mPanTro3
-81863	2	mPanTro3
-81860	1	mPanTro3
-81852	1	mPanTro3
-81848	1	mPanTro3
-81847	1	mPanTro3
-81846	1	mPanTro3
-81845	1	mPanTro3
-81843	1	mPanTro3
-81828	1	mPanTro3
-81825	1	mPanTro3
-81824	1	mPanTro3
-81818	1	mPanTro3
-81808	1	mPanTro3
-81803	1	mPanTro3
-81792	1	mPanTro3
-81788	3	mPanTro3
-81786	1	mPanTro3
-81785	1	mPanTro3
-81778	1	mPanTro3
-81772	1	mPanTro3
-81769	1	mPanTro3
-81768	1	mPanTro3
-81767	1	mPanTro3
-81757	1	mPanTro3
-81756	1	mPanTro3
-81753	2	mPanTro3
-81748	1	mPanTro3
-81732	1	mPanTro3
-81730	1	mPanTro3
-81724	2	mPanTro3
-81718	2	mPanTro3
-81713	1	mPanTro3
-81712	1	mPanTro3
-81709	1	mPanTro3
-81706	1	mPanTro3
-81705	1	mPanTro3
-81700	1	mPanTro3
-81695	1	mPanTro3
-81683	1	mPanTro3
-81674	2	mPanTro3
-81662	1	mPanTro3
-81661	2	mPanTro3
-81657	2	mPanTro3
-81650	1	mPanTro3
-81641	2	mPanTro3
-81633	1	mPanTro3
-81624	1	mPanTro3
-81622	1	mPanTro3
-81621	1	mPanTro3
-81611	1	mPanTro3
-81599	1	mPanTro3
-81598	1	mPanTro3
-81595	1	mPanTro3
-81592	1	mPanTro3
-81589	1	mPanTro3
-81587	1	mPanTro3
-81584	1	mPanTro3
-81566	1	mPanTro3
-81564	1	mPanTro3
-81561	1	mPanTro3
-81558	1	mPanTro3
-81554	1	mPanTro3
-81550	1	mPanTro3
-81548	2	mPanTro3
-81544	1	mPanTro3
-81537	1	mPanTro3
-81536	1	mPanTro3
-81534	1	mPanTro3
-81531	1	mPanTro3
-81526	1	mPanTro3
-81517	1	mPanTro3
-81510	1	mPanTro3
-81505	1	mPanTro3
-81503	2	mPanTro3
-81502	1	mPanTro3
-81498	1	mPanTro3
-81491	1	mPanTro3
-81486	1	mPanTro3
-81483	1	mPanTro3
-81482	1	mPanTro3
-81473	1	mPanTro3
-81472	1	mPanTro3
-81465	1	mPanTro3
-81464	1	mPanTro3
-81458	1	mPanTro3
-81452	1	mPanTro3
-81449	1	mPanTro3
-81446	1	mPanTro3
-81444	2	mPanTro3
-81436	1	mPanTro3
-81430	1	mPanTro3
-81425	1	mPanTro3
-81424	1	mPanTro3
-81420	1	mPanTro3
-81417	1	mPanTro3
-81413	1	mPanTro3
-81412	1	mPanTro3
-81411	1	mPanTro3
-81401	1	mPanTro3
-81399	1	mPanTro3
-81395	1	mPanTro3
-81394	1	mPanTro3
-81393	1	mPanTro3
-81388	1	mPanTro3
-81386	1	mPanTro3
-81384	1	mPanTro3
-81382	1	mPanTro3
-81379	1	mPanTro3
-81369	1	mPanTro3
-81367	2	mPanTro3
-81362	1	mPanTro3
-81361	1	mPanTro3
-81354	1	mPanTro3
-81348	1	mPanTro3
-81346	2	mPanTro3
-81328	1	mPanTro3
-81324	1	mPanTro3
-81314	1	mPanTro3
-81311	1	mPanTro3
-81309	1	mPanTro3
-81301	1	mPanTro3
-81299	1	mPanTro3
-81298	1	mPanTro3
-81290	2	mPanTro3
-81278	1	mPanTro3
-81270	2	mPanTro3
-81268	1	mPanTro3
-81258	1	mPanTro3
-81257	1	mPanTro3
-81254	1	mPanTro3
-81248	1	mPanTro3
-81243	1	mPanTro3
-81229	1	mPanTro3
-81228	1	mPanTro3
-81225	1	mPanTro3
-81221	1	mPanTro3
-81220	1	mPanTro3
-81219	3	mPanTro3
-81217	1	mPanTro3
-81215	1	mPanTro3
-81213	1	mPanTro3
-81212	1	mPanTro3
-81209	1	mPanTro3
-81204	1	mPanTro3
-81201	1	mPanTro3
-81200	1	mPanTro3
-81199	1	mPanTro3
-81184	1	mPanTro3
-81182	1	mPanTro3
-81181	1	mPanTro3
-81176	1	mPanTro3
-81174	1	mPanTro3
-81166	2	mPanTro3
-81163	1	mPanTro3
-81157	1	mPanTro3
-81153	1	mPanTro3
-81151	1	mPanTro3
-81149	1	mPanTro3
-81148	1	mPanTro3
-81147	3	mPanTro3
-81144	1	mPanTro3
-81133	2	mPanTro3
-81128	1	mPanTro3
-81126	1	mPanTro3
-81125	1	mPanTro3
-81124	1	mPanTro3
-81121	1	mPanTro3
-81118	1	mPanTro3
-81113	1	mPanTro3
-81101	2	mPanTro3
-81091	1	mPanTro3
-81085	2	mPanTro3
-81084	1	mPanTro3
-81083	1	mPanTro3
-81082	1	mPanTro3
-81081	1	mPanTro3
-81075	1	mPanTro3
-81069	1	mPanTro3
-81060	2	mPanTro3
-81053	1	mPanTro3
-81049	1	mPanTro3
-81048	1	mPanTro3
-81043	1	mPanTro3
-81041	1	mPanTro3
-81025	1	mPanTro3
-81021	1	mPanTro3
-81020	1	mPanTro3
-81019	1	mPanTro3
-81006	1	mPanTro3
-81005	1	mPanTro3
-81002	1	mPanTro3
-81001	1	mPanTro3
-81000	1	mPanTro3
-80997	1	mPanTro3
-80996	1	mPanTro3
-80995	2	mPanTro3
-80991	1	mPanTro3
-80973	1	mPanTro3
-80972	1	mPanTro3
-80971	1	mPanTro3
-80970	1	mPanTro3
-80945	1	mPanTro3
-80941	1	mPanTro3
-80935	1	mPanTro3
-80931	2	mPanTro3
-80925	1	mPanTro3
-80924	1	mPanTro3
-80913	1	mPanTro3
-80911	1	mPanTro3
-80909	1	mPanTro3
-80905	1	mPanTro3
-80887	1	mPanTro3
-80884	2	mPanTro3
-80881	1	mPanTro3
-80878	1	mPanTro3
-80874	1	mPanTro3
-80873	1	mPanTro3
-80870	1	mPanTro3
-80867	1	mPanTro3
-80854	1	mPanTro3
-80849	2	mPanTro3
-80843	1	mPanTro3
-80836	1	mPanTro3
-80825	1	mPanTro3
-80822	1	mPanTro3
-80817	1	mPanTro3
-80814	1	mPanTro3
-80811	1	mPanTro3
-80810	1	mPanTro3
-80806	1	mPanTro3
-80804	1	mPanTro3
-80797	1	mPanTro3
-80795	1	mPanTro3
-80789	2	mPanTro3
-80784	1	mPanTro3
-80781	1	mPanTro3
-80772	1	mPanTro3
-80770	1	mPanTro3
-80765	1	mPanTro3
-80759	1	mPanTro3
-80758	1	mPanTro3
-80753	1	mPanTro3
-80749	1	mPanTro3
-80748	2	mPanTro3
-80745	1	mPanTro3
-80742	1	mPanTro3
-80738	1	mPanTro3
-80717	1	mPanTro3
-80716	1	mPanTro3
-80715	1	mPanTro3
-80711	1	mPanTro3
-80698	2	mPanTro3
-80697	1	mPanTro3
-80689	2	mPanTro3
-80679	1	mPanTro3
-80677	1	mPanTro3
-80669	1	mPanTro3
-80661	2	mPanTro3
-80655	1	mPanTro3
-80654	1	mPanTro3
-80653	1	mPanTro3
-80646	1	mPanTro3
-80645	1	mPanTro3
-80643	1	mPanTro3
-80642	1	mPanTro3
-80640	1	mPanTro3
-80635	1	mPanTro3
-80626	1	mPanTro3
-80625	1	mPanTro3
-80611	1	mPanTro3
-80603	1	mPanTro3
-80592	1	mPanTro3
-80580	1	mPanTro3
-80579	1	mPanTro3
-80578	1	mPanTro3
-80575	1	mPanTro3
-80570	1	mPanTro3
-80567	1	mPanTro3
-80563	1	mPanTro3
-80560	1	mPanTro3
-80550	1	mPanTro3
-80546	1	mPanTro3
-80545	1	mPanTro3
-80533	1	mPanTro3
-80532	1	mPanTro3
-80530	2	mPanTro3
-80521	1	mPanTro3
-80516	1	mPanTro3
-80512	2	mPanTro3
-80511	1	mPanTro3
-80508	1	mPanTro3
-80505	1	mPanTro3
-80502	1	mPanTro3
-80497	1	mPanTro3
-80492	2	mPanTro3
-80489	1	mPanTro3
-80487	1	mPanTro3
-80485	1	mPanTro3
-80479	2	mPanTro3
-80477	3	mPanTro3
-80469	1	mPanTro3
-80466	1	mPanTro3
-80460	1	mPanTro3
-80457	1	mPanTro3
-80451	1	mPanTro3
-80450	1	mPanTro3
-80442	1	mPanTro3
-80441	1	mPanTro3
-80426	1	mPanTro3
-80403	1	mPanTro3
-80401	1	mPanTro3
-80400	1	mPanTro3
-80399	1	mPanTro3
-80391	2	mPanTro3
-80386	1	mPanTro3
-80382	2	mPanTro3
-80381	1	mPanTro3
-80378	1	mPanTro3
-80377	1	mPanTro3
-80358	1	mPanTro3
-80350	1	mPanTro3
-80348	1	mPanTro3
-80347	1	mPanTro3
-80346	1	mPanTro3
-80342	1	mPanTro3
-80339	1	mPanTro3
-80338	2	mPanTro3
-80337	1	mPanTro3
-80336	1	mPanTro3
-80334	1	mPanTro3
-80333	1	mPanTro3
-80326	1	mPanTro3
-80320	1	mPanTro3
-80318	1	mPanTro3
-80317	2	mPanTro3
-80316	1	mPanTro3
-80312	1	mPanTro3
-80305	1	mPanTro3
-80297	2	mPanTro3
-80295	1	mPanTro3
-80289	1	mPanTro3
-80284	1	mPanTro3
-80281	1	mPanTro3
-80265	1	mPanTro3
-80262	1	mPanTro3
-80254	1	mPanTro3
-80250	1	mPanTro3
-80249	1	mPanTro3
-80247	1	mPanTro3
-80245	1	mPanTro3
-80244	1	mPanTro3
-80243	1	mPanTro3
-80237	1	mPanTro3
-80236	1	mPanTro3
-80234	1	mPanTro3
-80231	1	mPanTro3
-80229	1	mPanTro3
-80228	1	mPanTro3
-80220	1	mPanTro3
-80218	1	mPanTro3
-80210	1	mPanTro3
-80208	1	mPanTro3
-80205	1	mPanTro3
-80203	1	mPanTro3
-80194	1	mPanTro3
-80181	1	mPanTro3
-80179	1	mPanTro3
-80169	1	mPanTro3
-80168	2	mPanTro3
-80167	1	mPanTro3
-80164	1	mPanTro3
-80160	1	mPanTro3
-80159	1	mPanTro3
-80152	1	mPanTro3
-80148	1	mPanTro3
-80145	1	mPanTro3
-80140	1	mPanTro3
-80137	1	mPanTro3
-80136	1	mPanTro3
-80133	1	mPanTro3
-80130	1	mPanTro3
-80129	1	mPanTro3
-80127	1	mPanTro3
-80125	1	mPanTro3
-80119	2	mPanTro3
-80111	1	mPanTro3
-80105	1	mPanTro3
-80100	1	mPanTro3
-80099	1	mPanTro3
-80098	1	mPanTro3
-80097	1	mPanTro3
-80094	2	mPanTro3
-80090	1	mPanTro3
-80083	1	mPanTro3
-80073	1	mPanTro3
-80064	1	mPanTro3
-80063	1	mPanTro3
-80060	1	mPanTro3
-80049	1	mPanTro3
-80036	1	mPanTro3
-80032	1	mPanTro3
-80029	1	mPanTro3
-80024	1	mPanTro3
-80023	1	mPanTro3
-80021	1	mPanTro3
-80020	1	mPanTro3
-80017	1	mPanTro3
-80005	1	mPanTro3
-79994	1	mPanTro3
-79992	1	mPanTro3
-79986	1	mPanTro3
-79985	1	mPanTro3
-79979	1	mPanTro3
-79977	1	mPanTro3
-79972	1	mPanTro3
-79971	1	mPanTro3
-79961	1	mPanTro3
-79959	1	mPanTro3
-79956	1	mPanTro3
-79954	1	mPanTro3
-79950	1	mPanTro3
-79945	1	mPanTro3
-79942	2	mPanTro3
-79937	1	mPanTro3
-79936	1	mPanTro3
-79932	1	mPanTro3
-79928	1	mPanTro3
-79926	1	mPanTro3
-79923	1	mPanTro3
-79917	3	mPanTro3
-79916	1	mPanTro3
-79914	1	mPanTro3
-79908	2	mPanTro3
-79905	1	mPanTro3
-79903	2	mPanTro3
-79898	1	mPanTro3
-79897	2	mPanTro3
-79895	1	mPanTro3
-79893	1	mPanTro3
-79892	1	mPanTro3
-79891	1	mPanTro3
-79884	1	mPanTro3
-79882	1	mPanTro3
-79876	1	mPanTro3
-79869	1	mPanTro3
-79866	1	mPanTro3
-79865	2	mPanTro3
-79861	1	mPanTro3
-79856	1	mPanTro3
-79851	1	mPanTro3
-79849	1	mPanTro3
-79847	1	mPanTro3
-79830	1	mPanTro3
-79825	1	mPanTro3
-79816	1	mPanTro3
-79812	1	mPanTro3
-79801	1	mPanTro3
-79796	1	mPanTro3
-79794	1	mPanTro3
-79788	1	mPanTro3
-79786	1	mPanTro3
-79781	1	mPanTro3
-79780	2	mPanTro3
-79777	2	mPanTro3
-79775	2	mPanTro3
-79773	1	mPanTro3
-79770	2	mPanTro3
-79769	1	mPanTro3
-79766	1	mPanTro3
-79762	1	mPanTro3
-79757	1	mPanTro3
-79753	1	mPanTro3
-79751	1	mPanTro3
-79744	1	mPanTro3
-79743	1	mPanTro3
-79737	1	mPanTro3
-79730	2	mPanTro3
-79729	1	mPanTro3
-79727	1	mPanTro3
-79725	1	mPanTro3
-79724	1	mPanTro3
-79723	1	mPanTro3
-79720	1	mPanTro3
-79719	1	mPanTro3
-79717	1	mPanTro3
-79709	1	mPanTro3
-79699	1	mPanTro3
-79694	2	mPanTro3
-79688	1	mPanTro3
-79684	1	mPanTro3
-79683	1	mPanTro3
-79675	1	mPanTro3
-79668	1	mPanTro3
-79666	1	mPanTro3
-79665	3	mPanTro3
-79658	1	mPanTro3
-79652	1	mPanTro3
-79645	1	mPanTro3
-79643	1	mPanTro3
-79640	1	mPanTro3
-79637	1	mPanTro3
-79633	1	mPanTro3
-79630	1	mPanTro3
-79627	2	mPanTro3
-79626	1	mPanTro3
-79624	2	mPanTro3
-79620	1	mPanTro3
-79614	1	mPanTro3
-79598	1	mPanTro3
-79597	1	mPanTro3
-79595	1	mPanTro3
-79594	1	mPanTro3
-79593	1	mPanTro3
-79589	1	mPanTro3
-79584	1	mPanTro3
-79583	1	mPanTro3
-79581	1	mPanTro3
-79580	1	mPanTro3
-79577	1	mPanTro3
-79570	1	mPanTro3
-79567	1	mPanTro3
-79560	1	mPanTro3
-79556	1	mPanTro3
-79554	1	mPanTro3
-79549	1	mPanTro3
-79543	1	mPanTro3
-79540	1	mPanTro3
-79532	1	mPanTro3
-79526	1	mPanTro3
-79520	1	mPanTro3
-79518	1	mPanTro3
-79506	1	mPanTro3
-79494	1	mPanTro3
-79491	1	mPanTro3
-79490	1	mPanTro3
-79489	1	mPanTro3
-79487	1	mPanTro3
-79483	2	mPanTro3
-79481	1	mPanTro3
-79480	1	mPanTro3
-79473	1	mPanTro3
-79472	1	mPanTro3
-79470	1	mPanTro3
-79467	3	mPanTro3
-79462	1	mPanTro3
-79460	1	mPanTro3
-79458	1	mPanTro3
-79456	1	mPanTro3
-79455	1	mPanTro3
-79426	1	mPanTro3
-79422	2	mPanTro3
-79414	2	mPanTro3
-79413	1	mPanTro3
-79410	1	mPanTro3
-79409	1	mPanTro3
-79395	1	mPanTro3
-79379	1	mPanTro3
-79375	2	mPanTro3
-79368	1	mPanTro3
-79360	1	mPanTro3
-79355	1	mPanTro3
-79348	1	mPanTro3
-79347	1	mPanTro3
-79346	2	mPanTro3
-79342	2	mPanTro3
-79328	1	mPanTro3
-79320	1	mPanTro3
-79312	1	mPanTro3
-79309	1	mPanTro3
-79308	1	mPanTro3
-79300	1	mPanTro3
-79280	1	mPanTro3
-79275	1	mPanTro3
-79270	2	mPanTro3
-79264	1	mPanTro3
-79260	2	mPanTro3
-79258	1	mPanTro3
-79257	1	mPanTro3
-79256	1	mPanTro3
-79252	1	mPanTro3
-79243	1	mPanTro3
-79236	1	mPanTro3
-79234	1	mPanTro3
-79219	1	mPanTro3
-79203	2	mPanTro3
-79200	1	mPanTro3
-79188	1	mPanTro3
-79187	1	mPanTro3
-79184	1	mPanTro3
-79183	1	mPanTro3
-79177	1	mPanTro3
-79157	1	mPanTro3
-79155	1	mPanTro3
-79153	2	mPanTro3
-79142	1	mPanTro3
-79136	1	mPanTro3
-79128	1	mPanTro3
-79124	1	mPanTro3
-79123	1	mPanTro3
-79118	1	mPanTro3
-79117	1	mPanTro3
-79107	1	mPanTro3
-79103	1	mPanTro3
-79101	1	mPanTro3
-79099	1	mPanTro3
-79097	1	mPanTro3
-79091	1	mPanTro3
-79090	1	mPanTro3
-79061	1	mPanTro3
-79058	1	mPanTro3
-79056	1	mPanTro3
-79052	1	mPanTro3
-79049	1	mPanTro3
-79047	2	mPanTro3
-79036	1	mPanTro3
-79032	2	mPanTro3
-79028	1	mPanTro3
-79023	1	mPanTro3
-79018	1	mPanTro3
-79011	1	mPanTro3
-79006	1	mPanTro3
-78990	1	mPanTro3
-78987	1	mPanTro3
-78986	1	mPanTro3
-78982	1	mPanTro3
-78973	1	mPanTro3
-78969	1	mPanTro3
-78968	1	mPanTro3
-78966	1	mPanTro3
-78962	2	mPanTro3
-78961	1	mPanTro3
-78952	1	mPanTro3
-78950	1	mPanTro3
-78947	1	mPanTro3
-78944	1	mPanTro3
-78924	1	mPanTro3
-78920	1	mPanTro3
-78916	1	mPanTro3
-78913	1	mPanTro3
-78912	1	mPanTro3
-78908	1	mPanTro3
-78907	1	mPanTro3
-78902	1	mPanTro3
-78900	3	mPanTro3
-78897	1	mPanTro3
-78896	1	mPanTro3
-78895	1	mPanTro3
-78889	1	mPanTro3
-78886	1	mPanTro3
-78878	1	mPanTro3
-78875	1	mPanTro3
-78870	1	mPanTro3
-78869	2	mPanTro3
-78867	2	mPanTro3
-78861	2	mPanTro3
-78853	1	mPanTro3
-78847	1	mPanTro3
-78844	1	mPanTro3
-78836	2	mPanTro3
-78833	1	mPanTro3
-78831	2	mPanTro3
-78824	1	mPanTro3
-78813	1	mPanTro3
-78810	1	mPanTro3
-78807	2	mPanTro3
-78803	2	mPanTro3
-78801	1	mPanTro3
-78798	1	mPanTro3
-78794	1	mPanTro3
-78791	2	mPanTro3
-78789	2	mPanTro3
-78784	1	mPanTro3
-78778	1	mPanTro3
-78776	1	mPanTro3
-78775	1	mPanTro3
-78751	1	mPanTro3
-78736	1	mPanTro3
-78733	1	mPanTro3
-78726	1	mPanTro3
-78721	2	mPanTro3
-78720	1	mPanTro3
-78714	2	mPanTro3
-78709	2	mPanTro3
-78703	1	mPanTro3
-78698	1	mPanTro3
-78690	1	mPanTro3
-78682	1	mPanTro3
-78668	1	mPanTro3
-78667	1	mPanTro3
-78665	1	mPanTro3
-78663	1	mPanTro3
-78661	2	mPanTro3
-78655	1	mPanTro3
-78650	1	mPanTro3
-78647	1	mPanTro3
-78641	1	mPanTro3
-78638	2	mPanTro3
-78633	1	mPanTro3
-78630	1	mPanTro3
-78622	1	mPanTro3
-78621	1	mPanTro3
-78620	1	mPanTro3
-78618	1	mPanTro3
-78616	1	mPanTro3
-78614	1	mPanTro3
-78613	1	mPanTro3
-78611	1	mPanTro3
-78610	3	mPanTro3
-78603	1	mPanTro3
-78599	1	mPanTro3
-78597	2	mPanTro3
-78596	1	mPanTro3
-78592	3	mPanTro3
-78590	1	mPanTro3
-78579	2	mPanTro3
-78577	1	mPanTro3
-78573	1	mPanTro3
-78572	2	mPanTro3
-78565	1	mPanTro3
-78562	1	mPanTro3
-78560	1	mPanTro3
-78555	1	mPanTro3
-78554	1	mPanTro3
-78551	1	mPanTro3
-78543	1	mPanTro3
-78534	1	mPanTro3
-78529	1	mPanTro3
-78526	1	mPanTro3
-78525	1	mPanTro3
-78521	2	mPanTro3
-78514	2	mPanTro3
-78506	1	mPanTro3
-78501	1	mPanTro3
-78500	2	mPanTro3
-78485	1	mPanTro3
-78477	1	mPanTro3
-78472	2	mPanTro3
-78466	1	mPanTro3
-78464	1	mPanTro3
-78462	1	mPanTro3
-78430	1	mPanTro3
-78428	1	mPanTro3
-78427	1	mPanTro3
-78425	2	mPanTro3
-78424	1	mPanTro3
-78423	2	mPanTro3
-78422	1	mPanTro3
-78421	1	mPanTro3
-78420	1	mPanTro3
-78418	1	mPanTro3
-78416	1	mPanTro3
-78415	1	mPanTro3
-78401	1	mPanTro3
-78399	1	mPanTro3
-78398	1	mPanTro3
-78389	1	mPanTro3
-78384	1	mPanTro3
-78375	1	mPanTro3
-78370	1	mPanTro3
-78367	1	mPanTro3
-78366	1	mPanTro3
-78360	2	mPanTro3
-78359	1	mPanTro3
-78356	1	mPanTro3
-78351	1	mPanTro3
-78344	1	mPanTro3
-78341	1	mPanTro3
-78339	1	mPanTro3
-78338	1	mPanTro3
-78331	1	mPanTro3
-78327	1	mPanTro3
-78324	1	mPanTro3
-78322	1	mPanTro3
-78309	2	mPanTro3
-78305	1	mPanTro3
-78300	1	mPanTro3
-78293	1	mPanTro3
-78288	1	mPanTro3
-78287	1	mPanTro3
-78286	1	mPanTro3
-78285	1	mPanTro3
-78270	2	mPanTro3
-78267	1	mPanTro3
-78261	1	mPanTro3
-78256	1	mPanTro3
-78250	1	mPanTro3
-78249	1	mPanTro3
-78245	1	mPanTro3
-78244	1	mPanTro3
-78243	1	mPanTro3
-78239	1	mPanTro3
-78235	1	mPanTro3
-78229	1	mPanTro3
-78228	1	mPanTro3
-78214	1	mPanTro3
-78204	1	mPanTro3
-78193	1	mPanTro3
-78192	1	mPanTro3
-78186	1	mPanTro3
-78185	1	mPanTro3
-78183	2	mPanTro3
-78176	1	mPanTro3
-78170	2	mPanTro3
-78168	1	mPanTro3
-78153	1	mPanTro3
-78141	1	mPanTro3
-78137	2	mPanTro3
-78136	3	mPanTro3
-78133	1	mPanTro3
-78131	1	mPanTro3
-78129	1	mPanTro3
-78124	1	mPanTro3
-78119	1	mPanTro3
-78114	1	mPanTro3
-78111	1	mPanTro3
