score_per_base	frequency	target
-0.48751	1	mPanTro3
-0.48747	1	mPanTro3
-0.48746	1	mPanTro3
-0.48743	1	mPanTro3
-0.48742	1	mPanTro3
-0.48739	2	mPanTro3
-0.48738	1	mPanTro3
-0.48737	1	mPanTro3
-0.48736	1	mPanTro3
-0.48735	1	mPanTro3
-0.48730	1	mPanTro3
-0.48724	1	mPanTro3
-0.48721	2	mPanTro3
-0.48713	2	mPanTro3
-0.48712	1	mPanTro3
-0.48706	1	mPanTro3
-0.48704	2	mPanTro3
-0.48702	1	mPanTro3
-0.48699	1	mPanTro3
-0.48697	1	mPanTro3
-0.48689	1	mPanTro3
-0.48686	1	mPanTro3
-0.48684	1	mPanTro3
-0.48677	2	mPanTro3
-0.48676	1	mPanTro3
-0.48674	1	mPanTro3
-0.48673	1	mPanTro3
-0.48672	1	mPanTro3
-0.48671	2	mPanTro3
-0.48669	2	mPanTro3
-0.48664	1	mPanTro3
-0.48663	1	mPanTro3
-0.48656	1	mPanTro3
-0.48655	1	mPanTro3
-0.48652	1	mPanTro3
-0.48647	1	mPanTro3
-0.48646	1	mPanTro3
-0.48645	1	mPanTro3
-0.48641	1	mPanTro3
-0.48640	1	mPanTro3
-0.48638	2	mPanTro3
-0.48628	1	mPanTro3
-0.48624	1	mPanTro3
-0.48623	1	mPanTro3
-0.48621	1	mPanTro3
-0.48617	1	mPanTro3
-0.48614	1	mPanTro3
-0.48612	1	mPanTro3
-0.48609	1	mPanTro3
-0.48608	1	mPanTro3
-0.48607	1	mPanTro3
-0.48605	1	mPanTro3
-0.48604	1	mPanTro3
-0.48602	2	mPanTro3
-0.48592	1	mPanTro3
-0.48590	1	mPanTro3
-0.48589	1	mPanTro3
-0.48588	2	mPanTro3
-0.48587	1	mPanTro3
-0.48580	1	mPanTro3
-0.48579	1	mPanTro3
-0.48576	1	mPanTro3
-0.48573	1	mPanTro3
-0.48572	1	mPanTro3
-0.48571	1	mPanTro3
-0.48566	1	mPanTro3
-0.48565	1	mPanTro3
-0.48562	1	mPanTro3
-0.48559	1	mPanTro3
-0.48548	1	mPanTro3
-0.48547	2	mPanTro3
-0.48546	1	mPanTro3
-0.48543	1	mPanTro3
-0.48542	3	mPanTro3
-0.48539	1	mPanTro3
-0.48537	1	mPanTro3
-0.48532	1	mPanTro3
-0.48530	2	mPanTro3
-0.48526	2	mPanTro3
-0.48525	1	mPanTro3
-0.48522	1	mPanTro3
-0.48521	1	mPanTro3
-0.48518	1	mPanTro3
-0.48517	1	mPanTro3
-0.48515	1	mPanTro3
-0.48514	1	mPanTro3
-0.48513	1	mPanTro3
-0.48511	1	mPanTro3
-0.48508	1	mPanTro3
-0.48504	1	mPanTro3
-0.48503	2	mPanTro3
-0.48501	1	mPanTro3
-0.48485	1	mPanTro3
-0.48482	2	mPanTro3
-0.48478	1	mPanTro3
-0.48477	1	mPanTro3
-0.48474	1	mPanTro3
-0.48470	1	mPanTro3
-0.48469	1	mPanTro3
-0.48467	1	mPanTro3
-0.48463	2	mPanTro3
-0.48460	1	mPanTro3
-0.48457	1	mPanTro3
-0.48454	1	mPanTro3
-0.48453	1	mPanTro3
-0.48451	2	mPanTro3
-0.48448	1	mPanTro3
-0.48446	1	mPanTro3
-0.48445	1	mPanTro3
-0.48438	3	mPanTro3
-0.48436	2	mPanTro3
-0.48435	2	mPanTro3
-0.48433	1	mPanTro3
-0.48431	3	mPanTro3
-0.48428	1	mPanTro3
-0.48425	1	mPanTro3
-0.48424	1	mPanTro3
-0.48423	1	mPanTro3
-0.48421	1	mPanTro3
-0.48419	1	mPanTro3
-0.48417	1	mPanTro3
-0.48415	2	mPanTro3
-0.48413	2	mPanTro3
-0.48412	1	mPanTro3
-0.48400	2	mPanTro3
-0.48398	1	mPanTro3
-0.48397	1	mPanTro3
-0.48395	1	mPanTro3
-0.48392	1	mPanTro3
-0.48391	1	mPanTro3
-0.48390	1	mPanTro3
-0.48388	1	mPanTro3
-0.48386	1	mPanTro3
-0.48385	1	mPanTro3
-0.48377	1	mPanTro3
-0.48374	1	mPanTro3
-0.48366	1	mPanTro3
-0.48365	1	mPanTro3
-0.48363	1	mPanTro3
-0.48357	1	mPanTro3
-0.48354	1	mPanTro3
-0.48352	1	mPanTro3
-0.48350	2	mPanTro3
-0.48344	1	mPanTro3
-0.48343	3	mPanTro3
-0.48342	1	mPanTro3
-0.48336	1	mPanTro3
-0.48335	2	mPanTro3
-0.48332	1	mPanTro3
-0.48330	1	mPanTro3
-0.48328	1	mPanTro3
-0.48325	1	mPanTro3
-0.48323	1	mPanTro3
-0.48320	1	mPanTro3
-0.48319	2	mPanTro3
-0.48314	1	mPanTro3
-0.48309	1	mPanTro3
-0.48303	1	mPanTro3
-0.48302	1	mPanTro3
-0.48290	1	mPanTro3
-0.48287	1	mPanTro3
-0.48285	2	mPanTro3
-0.48276	1	mPanTro3
-0.48269	1	mPanTro3
-0.48264	1	mPanTro3
-0.48263	1	mPanTro3
-0.48259	1	mPanTro3
-0.48257	1	mPanTro3
-0.48256	2	mPanTro3
-0.48254	1	mPanTro3
-0.48253	1	mPanTro3
-0.48245	1	mPanTro3
-0.48242	1	mPanTro3
-0.48239	2	mPanTro3
-0.48237	3	mPanTro3
-0.48233	1	mPanTro3
-0.48232	1	mPanTro3
-0.48231	1	mPanTro3
-0.48229	1	mPanTro3
-0.48227	1	mPanTro3
-0.48224	1	mPanTro3
-0.48221	1	mPanTro3
-0.48206	1	mPanTro3
-0.48202	3	mPanTro3
-0.48195	1	mPanTro3
-0.48191	1	mPanTro3
-0.48188	1	mPanTro3
-0.48187	1	mPanTro3
-0.48184	1	mPanTro3
-0.48183	1	mPanTro3
-0.48178	1	mPanTro3
-0.48173	1	mPanTro3
-0.48168	1	mPanTro3
-0.48167	1	mPanTro3
-0.48165	1	mPanTro3
-0.48163	1	mPanTro3
-0.48159	1	mPanTro3
-0.48157	1	mPanTro3
-0.48155	3	mPanTro3
-0.48154	1	mPanTro3
-0.48152	3	mPanTro3
-0.48151	1	mPanTro3
-0.48149	1	mPanTro3
-0.48147	2	mPanTro3
-0.48146	1	mPanTro3
-0.48142	1	mPanTro3
-0.48138	2	mPanTro3
-0.48136	1	mPanTro3
-0.48135	1	mPanTro3
-0.48128	1	mPanTro3
-0.48127	1	mPanTro3
-0.48125	1	mPanTro3
-0.48124	1	mPanTro3
-0.48123	1	mPanTro3
-0.48121	1	mPanTro3
-0.48119	1	mPanTro3
-0.48118	2	mPanTro3
-0.48117	1	mPanTro3
-0.48113	2	mPanTro3
-0.48109	1	mPanTro3
-0.48107	2	mPanTro3
-0.48099	1	mPanTro3
-0.48098	2	mPanTro3
-0.48097	1	mPanTro3
-0.48095	2	mPanTro3
-0.48094	1	mPanTro3
-0.48092	3	mPanTro3
-0.48090	1	mPanTro3
-0.48089	1	mPanTro3
-0.48087	1	mPanTro3
-0.48079	1	mPanTro3
-0.48076	1	mPanTro3
-0.48071	2	mPanTro3
-0.48065	2	mPanTro3
-0.48064	2	mPanTro3
-0.48060	1	mPanTro3
-0.48057	1	mPanTro3
-0.48056	1	mPanTro3
-0.48054	1	mPanTro3
-0.48053	1	mPanTro3
-0.48051	1	mPanTro3
-0.48047	2	mPanTro3
-0.48040	1	mPanTro3
-0.48039	2	mPanTro3
-0.48029	1	mPanTro3
-0.48025	1	mPanTro3
-0.48024	1	mPanTro3
-0.48020	2	mPanTro3
-0.48019	1	mPanTro3
-0.48017	1	mPanTro3
-0.48008	1	mPanTro3
-0.48007	2	mPanTro3
-0.48004	3	mPanTro3
-0.48003	1	mPanTro3
-0.48002	1	mPanTro3
-0.47995	2	mPanTro3
-0.47994	1	mPanTro3
-0.47989	1	mPanTro3
-0.47983	2	mPanTro3
-0.47981	2	mPanTro3
-0.47979	1	mPanTro3
-0.47974	2	mPanTro3
-0.47972	2	mPanTro3
-0.47968	1	mPanTro3
-0.47967	1	mPanTro3
-0.47964	1	mPanTro3
-0.47959	1	mPanTro3
-0.47955	2	mPanTro3
-0.47952	1	mPanTro3
-0.47951	1	mPanTro3
-0.47950	1	mPanTro3
-0.47949	1	mPanTro3
-0.47948	1	mPanTro3
-0.47945	1	mPanTro3
-0.47942	1	mPanTro3
-0.47939	1	mPanTro3
-0.47930	1	mPanTro3
-0.47928	1	mPanTro3
-0.47924	1	mPanTro3
-0.47923	2	mPanTro3
-0.47922	1	mPanTro3
-0.47920	1	mPanTro3
-0.47913	1	mPanTro3
-0.47912	1	mPanTro3
-0.47911	1	mPanTro3
-0.47910	1	mPanTro3
-0.47905	3	mPanTro3
-0.47904	1	mPanTro3
-0.47899	2	mPanTro3
-0.47898	2	mPanTro3
-0.47895	1	mPanTro3
-0.47893	1	mPanTro3
-0.47888	1	mPanTro3
-0.47885	1	mPanTro3
-0.47879	1	mPanTro3
-0.47878	2	mPanTro3
-0.47877	1	mPanTro3
-0.47875	1	mPanTro3
-0.47874	1	mPanTro3
-0.47873	2	mPanTro3
-0.47872	1	mPanTro3
-0.47871	1	mPanTro3
-0.47865	1	mPanTro3
-0.47859	1	mPanTro3
-0.47858	2	mPanTro3
-0.47852	1	mPanTro3
-0.47851	2	mPanTro3
-0.47849	1	mPanTro3
-0.47843	1	mPanTro3
-0.47842	1	mPanTro3
-0.47840	1	mPanTro3
-0.47838	2	mPanTro3
-0.47832	1	mPanTro3
-0.47830	2	mPanTro3
-0.47829	1	mPanTro3
-0.47828	1	mPanTro3
-0.47827	1	mPanTro3
-0.47824	1	mPanTro3
-0.47822	1	mPanTro3
-0.47821	1	mPanTro3
-0.47815	1	mPanTro3
-0.47810	1	mPanTro3
-0.47809	1	mPanTro3
-0.47803	1	mPanTro3
-0.47802	1	mPanTro3
-0.47801	1	mPanTro3
-0.47800	1	mPanTro3
-0.47798	2	mPanTro3
-0.47795	1	mPanTro3
-0.47792	1	mPanTro3
-0.47791	1	mPanTro3
-0.47788	2	mPanTro3
-0.47786	1	mPanTro3
-0.47785	1	mPanTro3
-0.47783	1	mPanTro3
-0.47780	1	mPanTro3
-0.47774	1	mPanTro3
-0.47766	1	mPanTro3
-0.47762	1	mPanTro3
-0.47761	1	mPanTro3
-0.47756	1	mPanTro3
-0.47754	1	mPanTro3
-0.47746	1	mPanTro3
-0.47743	1	mPanTro3
-0.47739	1	mPanTro3
-0.47738	1	mPanTro3
-0.47731	1	mPanTro3
-0.47726	2	mPanTro3
-0.47724	1	mPanTro3
-0.47720	1	mPanTro3
-0.47718	1	mPanTro3
-0.47717	1	mPanTro3
-0.47715	3	mPanTro3
-0.47713	2	mPanTro3
-0.47711	1	mPanTro3
-0.47709	1	mPanTro3
-0.47707	1	mPanTro3
-0.47706	2	mPanTro3
-0.47705	2	mPanTro3
-0.47704	1	mPanTro3
-0.47702	2	mPanTro3
-0.47698	1	mPanTro3
-0.47697	1	mPanTro3
-0.47696	1	mPanTro3
-0.47694	1	mPanTro3
-0.47693	2	mPanTro3
-0.47692	1	mPanTro3
-0.47690	2	mPanTro3
-0.47689	2	mPanTro3
-0.47687	1	mPanTro3
-0.47684	1	mPanTro3
-0.47682	1	mPanTro3
-0.47676	1	mPanTro3
-0.47672	2	mPanTro3
-0.47670	1	mPanTro3
-0.47669	1	mPanTro3
-0.47664	2	mPanTro3
-0.47659	1	mPanTro3
-0.47658	1	mPanTro3
-0.47655	1	mPanTro3
-0.47653	1	mPanTro3
-0.47652	1	mPanTro3
-0.47649	1	mPanTro3
-0.47648	1	mPanTro3
-0.47645	2	mPanTro3
-0.47636	1	mPanTro3
-0.47634	1	mPanTro3
-0.47633	2	mPanTro3
-0.47632	1	mPanTro3
-0.47631	2	mPanTro3
-0.47629	1	mPanTro3
-0.47626	1	mPanTro3
-0.47623	1	mPanTro3
-0.47622	2	mPanTro3
-0.47615	1	mPanTro3
-0.47614	1	mPanTro3
-0.47612	1	mPanTro3
-0.47608	1	mPanTro3
-0.47605	2	mPanTro3
-0.47603	1	mPanTro3
-0.47600	1	mPanTro3
-0.47594	1	mPanTro3
-0.47591	1	mPanTro3
-0.47590	1	mPanTro3
-0.47584	1	mPanTro3
-0.47582	1	mPanTro3
-0.47581	1	mPanTro3
-0.47577	1	mPanTro3
-0.47575	1	mPanTro3
-0.47573	1	mPanTro3
-0.47572	1	mPanTro3
-0.47571	1	mPanTro3
-0.47569	2	mPanTro3
-0.47567	1	mPanTro3
-0.47564	1	mPanTro3
-0.47562	3	mPanTro3
-0.47555	1	mPanTro3
-0.47549	1	mPanTro3
-0.47546	2	mPanTro3
-0.47544	1	mPanTro3
-0.47538	1	mPanTro3
-0.47534	3	mPanTro3
-0.47532	1	mPanTro3
-0.47531	1	mPanTro3
-0.47528	2	mPanTro3
-0.47527	1	mPanTro3
-0.47524	1	mPanTro3
-0.47523	1	mPanTro3
-0.47519	1	mPanTro3
-0.47510	1	mPanTro3
-0.47509	1	mPanTro3
-0.47508	2	mPanTro3
-0.47507	1	mPanTro3
-0.47506	1	mPanTro3
-0.47504	1	mPanTro3
-0.47503	1	mPanTro3
-0.47499	2	mPanTro3
-0.47497	1	mPanTro3
-0.47495	1	mPanTro3
-0.47491	1	mPanTro3
-0.47489	1	mPanTro3
-0.47485	1	mPanTro3
-0.47483	1	mPanTro3
-0.47480	2	mPanTro3
-0.47476	2	mPanTro3
-0.47475	1	mPanTro3
-0.47474	1	mPanTro3
-0.47473	1	mPanTro3
-0.47469	1	mPanTro3
-0.47466	1	mPanTro3
-0.47465	1	mPanTro3
-0.47462	2	mPanTro3
-0.47457	1	mPanTro3
-0.47453	1	mPanTro3
-0.47450	3	mPanTro3
-0.47449	2	mPanTro3
-0.47447	1	mPanTro3
-0.47440	1	mPanTro3
-0.47436	1	mPanTro3
-0.47435	1	mPanTro3
-0.47434	1	mPanTro3
-0.47432	2	mPanTro3
-0.47428	1	mPanTro3
-0.47427	1	mPanTro3
-0.47426	2	mPanTro3
-0.47422	2	mPanTro3
-0.47421	1	mPanTro3
-0.47419	1	mPanTro3
-0.47418	1	mPanTro3
-0.47412	1	mPanTro3
-0.47411	2	mPanTro3
-0.47409	1	mPanTro3
-0.47407	1	mPanTro3
-0.47404	1	mPanTro3
-0.47395	3	mPanTro3
-0.47393	2	mPanTro3
-0.47391	1	mPanTro3
-0.47390	1	mPanTro3
-0.47389	2	mPanTro3
-0.47386	2	mPanTro3
-0.47382	1	mPanTro3
-0.47381	1	mPanTro3
-0.47377	1	mPanTro3
-0.47376	1	mPanTro3
-0.47368	1	mPanTro3
-0.47366	1	mPanTro3
-0.47362	1	mPanTro3
-0.47360	1	mPanTro3
-0.47358	1	mPanTro3
-0.47357	1	mPanTro3
-0.47356	1	mPanTro3
-0.47354	1	mPanTro3
-0.47347	1	mPanTro3
-0.47345	1	mPanTro3
-0.47339	1	mPanTro3
-0.47332	1	mPanTro3
-0.47331	1	mPanTro3
-0.47322	1	mPanTro3
-0.47319	1	mPanTro3
-0.47315	1	mPanTro3
-0.47314	2	mPanTro3
-0.47310	1	mPanTro3
-0.47309	1	mPanTro3
-0.47307	1	mPanTro3
-0.47306	1	mPanTro3
-0.47305	1	mPanTro3
-0.47304	1	mPanTro3
-0.47303	1	mPanTro3
-0.47302	1	mPanTro3
-0.47297	1	mPanTro3
-0.47296	1	mPanTro3
-0.47288	1	mPanTro3
-0.47285	1	mPanTro3
-0.47284	1	mPanTro3
-0.47274	1	mPanTro3
-0.47271	1	mPanTro3
-0.47270	1	mPanTro3
-0.47269	1	mPanTro3
-0.47266	1	mPanTro3
-0.47265	1	mPanTro3
-0.47264	3	mPanTro3
-0.47262	1	mPanTro3
-0.47261	1	mPanTro3
-0.47258	1	mPanTro3
-0.47256	2	mPanTro3
-0.47255	2	mPanTro3
-0.47253	2	mPanTro3
-0.47251	1	mPanTro3
-0.47250	2	mPanTro3
-0.47249	1	mPanTro3
-0.47245	1	mPanTro3
-0.47242	1	mPanTro3
-0.47240	1	mPanTro3
-0.47233	1	mPanTro3
-0.47230	2	mPanTro3
-0.47228	1	mPanTro3
-0.47227	1	mPanTro3
-0.47226	1	mPanTro3
-0.47222	2	mPanTro3
-0.47221	1	mPanTro3
-0.47218	1	mPanTro3
-0.47217	1	mPanTro3
-0.47214	2	mPanTro3
-0.47212	1	mPanTro3
-0.47211	1	mPanTro3
-0.47210	1	mPanTro3
-0.47208	3	mPanTro3
-0.47205	1	mPanTro3
-0.47204	1	mPanTro3
-0.47200	2	mPanTro3
-0.47199	1	mPanTro3
-0.47196	1	mPanTro3
-0.47195	1	mPanTro3
-0.47194	1	mPanTro3
-0.47192	1	mPanTro3
-0.47191	1	mPanTro3
-0.47190	1	mPanTro3
-0.47184	1	mPanTro3
-0.47182	1	mPanTro3
-0.47181	1	mPanTro3
-0.47174	2	mPanTro3
-0.47173	1	mPanTro3
-0.47169	1	mPanTro3
-0.47162	1	mPanTro3
-0.47161	1	mPanTro3
-0.47157	2	mPanTro3
-0.47156	1	mPanTro3
-0.47155	1	mPanTro3
-0.47151	1	mPanTro3
-0.47150	1	mPanTro3
-0.47144	1	mPanTro3
-0.47143	1	mPanTro3
-0.47141	1	mPanTro3
-0.47140	2	mPanTro3
-0.47137	1	mPanTro3
-0.47127	2	mPanTro3
-0.47123	1	mPanTro3
-0.47121	1	mPanTro3
-0.47111	1	mPanTro3
-0.47110	1	mPanTro3
-0.47104	1	mPanTro3
-0.47100	2	mPanTro3
-0.47099	1	mPanTro3
-0.47097	1	mPanTro3
-0.47091	2	mPanTro3
-0.47088	1	mPanTro3
-0.47087	1	mPanTro3
-0.47085	1	mPanTro3
-0.47083	1	mPanTro3
-0.47074	1	mPanTro3
-0.47073	3	mPanTro3
-0.47069	2	mPanTro3
-0.47068	2	mPanTro3
-0.47065	1	mPanTro3
-0.47064	1	mPanTro3
-0.47063	1	mPanTro3
-0.47061	1	mPanTro3
-0.47060	1	mPanTro3
-0.47058	1	mPanTro3
-0.47056	1	mPanTro3
-0.47053	1	mPanTro3
-0.47051	1	mPanTro3
-0.47049	1	mPanTro3
-0.47048	1	mPanTro3
-0.47043	1	mPanTro3
-0.47042	2	mPanTro3
-0.47039	1	mPanTro3
-0.47036	1	mPanTro3
-0.47034	1	mPanTro3
-0.47032	1	mPanTro3
-0.47029	1	mPanTro3
-0.47024	1	mPanTro3
-0.47023	2	mPanTro3
-0.47019	1	mPanTro3
-0.47016	1	mPanTro3
-0.47014	1	mPanTro3
-0.47013	1	mPanTro3
-0.47010	1	mPanTro3
-0.47006	1	mPanTro3
-0.47005	1	mPanTro3
-0.47003	1	mPanTro3
-0.47001	3	mPanTro3
-0.46998	1	mPanTro3
-0.46997	1	mPanTro3
-0.46989	1	mPanTro3
-0.46988	1	mPanTro3
-0.46987	1	mPanTro3
-0.46985	2	mPanTro3
-0.46984	3	mPanTro3
-0.46982	1	mPanTro3
-0.46980	1	mPanTro3
-0.46979	1	mPanTro3
-0.46978	2	mPanTro3
-0.46974	1	mPanTro3
-0.46971	2	mPanTro3
-0.46970	1	mPanTro3
-0.46966	1	mPanTro3
-0.46965	1	mPanTro3
-0.46964	1	mPanTro3
-0.46963	1	mPanTro3
-0.46957	1	mPanTro3
-0.46950	1	mPanTro3
-0.46948	1	mPanTro3
-0.46947	1	mPanTro3
-0.46944	1	mPanTro3
-0.46940	1	mPanTro3
-0.46936	1	mPanTro3
-0.46933	1	mPanTro3
-0.46926	1	mPanTro3
-0.46924	1	mPanTro3
-0.46923	1	mPanTro3
-0.46921	3	mPanTro3
-0.46920	2	mPanTro3
-0.46918	1	mPanTro3
-0.46917	1	mPanTro3
-0.46915	1	mPanTro3
-0.46914	1	mPanTro3
-0.46902	1	mPanTro3
-0.46899	1	mPanTro3
-0.46897	1	mPanTro3
-0.46896	1	mPanTro3
-0.46893	1	mPanTro3
-0.46890	2	mPanTro3
-0.46886	2	mPanTro3
-0.46885	1	mPanTro3
-0.46884	2	mPanTro3
-0.46883	1	mPanTro3
-0.46882	2	mPanTro3
-0.46874	1	mPanTro3
-0.46873	2	mPanTro3
-0.46872	1	mPanTro3
-0.46871	2	mPanTro3
-0.46865	1	mPanTro3
-0.46863	2	mPanTro3
-0.46862	2	mPanTro3
-0.46858	1	mPanTro3
-0.46854	1	mPanTro3
-0.46852	1	mPanTro3
-0.46834	1	mPanTro3
-0.46833	2	mPanTro3
-0.46829	1	mPanTro3
-0.46828	2	mPanTro3
-0.46826	1	mPanTro3
-0.46818	1	mPanTro3
-0.46817	1	mPanTro3
-0.46814	1	mPanTro3
-0.46813	1	mPanTro3
-0.46812	1	mPanTro3
-0.46809	1	mPanTro3
-0.46806	1	mPanTro3
-0.46803	1	mPanTro3
-0.46799	2	mPanTro3
-0.46798	1	mPanTro3
-0.46796	1	mPanTro3
-0.46793	1	mPanTro3
-0.46792	1	mPanTro3
-0.46790	1	mPanTro3
-0.46787	1	mPanTro3
-0.46783	1	mPanTro3
-0.46780	1	mPanTro3
-0.46779	1	mPanTro3
-0.46777	1	mPanTro3
-0.46775	1	mPanTro3
-0.46770	3	mPanTro3
-0.46769	2	mPanTro3
-0.46768	2	mPanTro3
-0.46767	1	mPanTro3
-0.46762	1	mPanTro3
-0.46756	1	mPanTro3
-0.46753	1	mPanTro3
-0.46752	1	mPanTro3
-0.46749	1	mPanTro3
-0.46748	1	mPanTro3
-0.46746	1	mPanTro3
-0.46745	1	mPanTro3
-0.46743	1	mPanTro3
-0.46740	1	mPanTro3
-0.46739	1	mPanTro3
-0.46734	1	mPanTro3
-0.46733	3	mPanTro3
-0.46731	1	mPanTro3
-0.46728	1	mPanTro3
-0.46724	1	mPanTro3
-0.46722	3	mPanTro3
-0.46720	1	mPanTro3
-0.46718	1	mPanTro3
-0.46713	2	mPanTro3
-0.46710	1	mPanTro3
-0.46709	2	mPanTro3
-0.46707	1	mPanTro3
-0.46706	1	mPanTro3
-0.46704	2	mPanTro3
-0.46702	1	mPanTro3
-0.46700	1	mPanTro3
-0.46698	1	mPanTro3
-0.46694	2	mPanTro3
-0.46693	1	mPanTro3
-0.46689	1	mPanTro3
-0.46688	1	mPanTro3
-0.46686	1	mPanTro3
-0.46684	1	mPanTro3
-0.46681	1	mPanTro3
-0.46679	1	mPanTro3
-0.46678	2	mPanTro3
-0.46675	3	mPanTro3
-0.46672	1	mPanTro3
-0.46669	1	mPanTro3
-0.46666	1	mPanTro3
-0.46662	1	mPanTro3
-0.46657	1	mPanTro3
-0.46647	1	mPanTro3
-0.46645	1	mPanTro3
-0.46640	1	mPanTro3
-0.46635	1	mPanTro3
-0.46629	2	mPanTro3
-0.46623	1	mPanTro3
-0.46620	1	mPanTro3
-0.46615	1	mPanTro3
-0.46614	1	mPanTro3
-0.46613	1	mPanTro3
-0.46611	1	mPanTro3
-0.46602	1	mPanTro3
-0.46598	1	mPanTro3
-0.46596	2	mPanTro3
-0.46588	1	mPanTro3
-0.46586	1	mPanTro3
-0.46578	1	mPanTro3
-0.46575	1	mPanTro3
-0.46573	1	mPanTro3
-0.46571	1	mPanTro3
-0.46567	1	mPanTro3
-0.46566	1	mPanTro3
-0.46558	1	mPanTro3
-0.46551	2	mPanTro3
-0.46550	1	mPanTro3
-0.46549	1	mPanTro3
-0.46541	1	mPanTro3
-0.46540	1	mPanTro3
-0.46538	1	mPanTro3
-0.46535	1	mPanTro3
-0.46530	1	mPanTro3
-0.46525	1	mPanTro3
-0.46522	1	mPanTro3
-0.46521	1	mPanTro3
-0.46518	1	mPanTro3
-0.46516	1	mPanTro3
-0.46513	1	mPanTro3
-0.46512	1	mPanTro3
-0.46510	1	mPanTro3
-0.46506	2	mPanTro3
-0.46504	1	mPanTro3
-0.46502	1	mPanTro3
-0.46498	1	mPanTro3
-0.46497	1	mPanTro3
-0.46496	2	mPanTro3
-0.46494	1	mPanTro3
-0.46486	1	mPanTro3
-0.46485	1	mPanTro3
-0.46479	1	mPanTro3
-0.46477	1	mPanTro3
-0.46472	1	mPanTro3
-0.46470	1	mPanTro3
-0.46469	1	mPanTro3
-0.46468	1	mPanTro3
-0.46465	1	mPanTro3
-0.46464	1	mPanTro3
-0.46460	1	mPanTro3
-0.46457	1	mPanTro3
-0.46456	1	mPanTro3
-0.46454	1	mPanTro3
-0.46453	1	mPanTro3
-0.46452	1	mPanTro3
-0.46449	1	mPanTro3
-0.46443	1	mPanTro3
-0.46440	2	mPanTro3
-0.46438	2	mPanTro3
-0.46437	2	mPanTro3
-0.46430	1	mPanTro3
-0.46425	1	mPanTro3
-0.46424	2	mPanTro3
-0.46423	2	mPanTro3
-0.46420	2	mPanTro3
-0.46419	1	mPanTro3
-0.46415	1	mPanTro3
-0.46414	1	mPanTro3
-0.46411	1	mPanTro3
-0.46409	1	mPanTro3
-0.46407	1	mPanTro3
-0.46402	1	mPanTro3
-0.46399	1	mPanTro3
-0.46395	1	mPanTro3
-0.46389	1	mPanTro3
-0.46386	2	mPanTro3
-0.46384	1	mPanTro3
-0.46380	1	mPanTro3
-0.46379	4	mPanTro3
-0.46377	2	mPanTro3
-0.46376	1	mPanTro3
-0.46374	3	mPanTro3
-0.46367	2	mPanTro3
-0.46366	1	mPanTro3
-0.46365	1	mPanTro3
-0.46364	1	mPanTro3
-0.46363	1	mPanTro3
-0.46361	2	mPanTro3
-0.46356	1	mPanTro3
-0.46354	1	mPanTro3
-0.46350	1	mPanTro3
-0.46345	1	mPanTro3
-0.46343	1	mPanTro3
-0.46342	1	mPanTro3
-0.46340	1	mPanTro3
-0.46330	2	mPanTro3
-0.46327	1	mPanTro3
-0.46326	1	mPanTro3
-0.46322	2	mPanTro3
-0.46321	1	mPanTro3
-0.46320	1	mPanTro3
-0.46319	1	mPanTro3
-0.46314	1	mPanTro3
-0.46311	1	mPanTro3
-0.46307	1	mPanTro3
-0.46306	2	mPanTro3
-0.46305	2	mPanTro3
-0.46303	1	mPanTro3
-0.46302	1	mPanTro3
-0.46297	1	mPanTro3
-0.46294	1	mPanTro3
-0.46292	1	mPanTro3
-0.46280	1	mPanTro3
-0.46278	3	mPanTro3
-0.46275	1	mPanTro3
-0.46273	2	mPanTro3
-0.46268	1	mPanTro3
-0.46264	1	mPanTro3
-0.46261	1	mPanTro3
-0.46257	1	mPanTro3
-0.46253	1	mPanTro3
-0.46244	1	mPanTro3
-0.46240	2	mPanTro3
-0.46237	1	mPanTro3
-0.46235	2	mPanTro3
-0.46233	1	mPanTro3
-0.46224	1	mPanTro3
-0.46223	1	mPanTro3
-0.46222	2	mPanTro3
-0.46221	1	mPanTro3
-0.46218	1	mPanTro3
-0.46216	1	mPanTro3
-0.46213	1	mPanTro3
-0.46211	2	mPanTro3
-0.46207	1	mPanTro3
-0.46206	1	mPanTro3
-0.46202	1	mPanTro3
-0.46200	1	mPanTro3
-0.46198	1	mPanTro3
-0.46197	2	mPanTro3
-0.46191	2	mPanTro3
-0.46187	1	mPanTro3
-0.46172	1	mPanTro3
-0.46171	1	mPanTro3
-0.46170	2	mPanTro3
-0.46167	1	mPanTro3
-0.46164	1	mPanTro3
-0.46163	1	mPanTro3
-0.46159	2	mPanTro3
-0.46158	1	mPanTro3
-0.46157	2	mPanTro3
-0.46153	1	mPanTro3
-0.46152	1	mPanTro3
-0.46150	1	mPanTro3
-0.46149	2	mPanTro3
-0.46145	1	mPanTro3
-0.46143	1	mPanTro3
-0.46142	1	mPanTro3
-0.46136	1	mPanTro3
-0.46133	4	mPanTro3
-0.46130	1	mPanTro3
-0.46128	1	mPanTro3
-0.46125	1	mPanTro3
-0.46121	2	mPanTro3
-0.46120	1	mPanTro3
-0.46116	1	mPanTro3
-0.46111	1	mPanTro3
-0.46109	1	mPanTro3
-0.46108	2	mPanTro3
-0.46107	2	mPanTro3
-0.46106	1	mPanTro3
-0.46102	2	mPanTro3
-0.46101	1	mPanTro3
-0.46099	1	mPanTro3
-0.46097	1	mPanTro3
